
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40954.7,85114.4,20.604,um,Surface,Position,1,ATMgroup,4,
40909.4,85182.9,-3.54512,um,Surface,Position,1,TVCgroup,0,
