
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40953.3,85114.2,19.722,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
40909.4,85184.3,-4.01795,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
