
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.9883,25.1172,94.9697,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
18.1429,31.2891,39.7656,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
