
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37196.6,86679.2,19.7862,um,Surface,1,Center of Image Mass,Image 1,1,ATM,2,
37225.4,86627.6,6.85426,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
