
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44508.6,58548.1,193.773,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
44509.9,58536.3,199.235,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
44510.8,58559.2,201.034,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
44515.9,58547.2,201.468,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
44520.2,58536.3,208.778,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
44522.2,58548.8,212.765,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
