
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.459947,,Cell,1,TVC,0,
0.314469,,Cell,1,TVC,4,
0.488446,,Cell,1,TVC,5,
0.485953,,Cell,1,TVC,7,
0.475156,,Cell,1,TVC,8,
0.438773,,Cell,1,TVC,9,
