
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.367761,,Cell,1,TVC,0,
0.288762,,Cell,1,TVC,4,
0.348845,,Cell,1,TVC,5,
0.388768,,Cell,1,TVC,7,
0.247612,,Cell,1,TVC,8,
0.576185,,Cell,1,TVC,9,
