
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.54344,um,Cell,Image 1,1,TVC,0,
5.51077,um,Cell,Image 1,1,TVC,4,
6.35858,um,Cell,Image 1,1,TVC,5,
9.74983,um,Cell,Image 1,1,TVC,7,
11.0215,um,Cell,Image 1,1,TVC,8,
16.1084,um,Cell,Image 1,1,TVC,9,
