
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.944489,-0.327063,0.0311594,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.660764,-0.74975,0.0355763,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
