
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1653.05,um^2,Cell,1,TVC,0,
1108.71,um^2,Cell,1,TVC,1,
1288.98,um^2,Cell,1,TVC,2,
1279.35,um^2,Cell,1,TVC,3,
4108.21,um^2,Cell,1,ATM,4,
4372.52,um^2,Cell,1,ATM,5,
