
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.8398,27.2147,42.2467,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
16.6072,24.0424,44.975,um,Cell,Cell BoundingBoxOO Length,1,ATM,5,
10.973,16.1432,25.8082,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
14.9112,16.4482,14.4821,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
12.4801,16.3907,18.4455,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
13.52,13.5804,22.1335,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
