
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1450.84,um^2,Cell,1,TVC,0,
931.65,um^2,Cell,1,TVC,1,
1084.92,um^2,Cell,1,TVC,2,
1082,um^2,Cell,1,TVC,3,
3561.57,um^2,Cell,1,ATM,4,
3853.21,um^2,Cell,1,ATM,5,
