
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41496.4,100883,-24.0148,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
41540.7,100900,-19.7823,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
41479,100859,-11.2447,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
41481.3,100851,-5.00358,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
41475.2,100852,-0.843246,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
41482.2,100842,1.06972,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
