
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.425937,,Cell,1,TVC,5,
0.243764,,Cell,1,TVC,6,
0.467271,,Cell,1,TVC,7,
0.390747,,Cell,1,TVC,8,
0.521769,,Cell,1,ATM,11,
0.5896,,Cell,1,ATM,12,
