
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1669.06,um^2,Cell,1,TVC,0,
5828.9,um^2,Cell,1,ATM,1,
5911.66,um^2,Cell,1,ATM,2,
1732.59,um^2,Cell,1,TVC,3,
1098.88,um^2,Cell,1,TVC,4,
1188.36,um^2,Cell,1,TVC,5,
