
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.253767,,Cell,1,TVC,0,
0.875841,,Cell,1,ATM,1,
0.854671,,Cell,1,ATM,2,
0.30036,,Cell,1,TVC,3,
0.241348,,Cell,1,TVC,4,
0.310005,,Cell,1,TVC,5,
