
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
11.8694,um,Cell,Image 1,1,TVC,0,
12.2934,um,Cell,Image 1,1,TVC,1,
13.5651,um,Cell,Image 1,1,TVC,3,
13.989,um,Cell,Image 1,1,TVC,4,
16.1085,um,Cell,Image 1,1,ATM,6,
23.315,um,Cell,Image 1,1,ATM,8,
