
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36708.9,76116.6,119.457,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
36682.4,76055.6,84.9709,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
