
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.69878,um,Surface,1,ATMgroup,0,
7.94334,um,Surface,1,TVCgroup,2,
