
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0830528,,Cell,1,ATM,0,
0.114381,,Cell,1,TVC,1,
0.0893411,,Cell,1,TVC,2,
0.111321,,Cell,1,TVC,5,
