
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41219.4,32671.5,61.1445,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
41190.6,32738.3,77.7464,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
