
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
34810.9,71628.5,52.7916,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,7,100000007,
34789.8,71613.9,57.364,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,8,100000008,
34876.1,71693.3,17.1818,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
34869.3,71692.4,20.8975,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
34872.1,71700.7,26.4419,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
34866.9,71695.1,29.3632,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
