
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34452,47230.8,187.14,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
34385.7,47201.7,156.176,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
