
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.979758,0.198226,-0.0279504,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.911149,-0.363698,-0.193731,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
-0.103482,-0.990625,0.0891801,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.666323,-0.626787,0.40392,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.695981,-0.691524,0.193406,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
-0.185507,0.978443,0.0907509,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
