
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.476415,,Cell,1,TVC,2,
0.337695,,Cell,1,TVC,3,
0.461944,,Cell,1,TVC,4,
0.457748,,Cell,1,TVC,5,
0.410721,,Cell,1,ATM,10,
0.295148,,Cell,1,ATM,11,
