
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
46152,48631.2,118.526,um,Nucleus,Nucleus Position,1,ATM,10,100000008,
46161,48651,123.879,um,Nucleus,Nucleus Position,1,ATM,11,100000009,
46202.5,48688.2,86.2601,um,Nucleus,Nucleus Position,1,TVC,2,100000000,
46196,48682.4,88.0108,um,Nucleus,Nucleus Position,1,TVC,3,100000001,
46206.8,48683.9,90.8396,um,Nucleus,Nucleus Position,1,TVC,4,100000002,
46203.3,48675.3,91.4242,um,Nucleus,Nucleus Position,1,TVC,5,100000003,
