
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.226897,,Cell,1,TVC,1,
0.124534,,Cell,1,TVC,3,
0.089688,,Cell,1,TVC,4,
0.117913,,Cell,1,ATM,7,
0.112811,,Cell,1,ATM,8,
