
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.461135,,Cell,1,TVC,1,
0.532932,,Cell,1,TVC,3,
0.541539,,Cell,1,TVC,4,
0.491457,,Cell,1,ATM,7,
0.509178,,Cell,1,ATM,8,
