
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.53822,um,Cell,1,TVC,1,
7.68825,um,Cell,1,TVC,3,
7.89165,um,Cell,1,TVC,4,
8.86127,um,Cell,1,ATM,7,
10.0926,um,Cell,1,ATM,8,
