
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37516.7,85979.7,54.2084,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
37479.3,85947.4,30.7571,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
