
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.04994,um,Cell,1,TVC,0,
5.91852,um,Cell,1,TVC,1,
6.14067,um,Cell,1,TVC,2,
7.11628,um,Cell,1,TVC,3,
