
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.372765,,Cell,1,ATM,2,
0.426304,,Cell,1,ATM,3,
0.519965,,Cell,1,TVC,4,
0.334099,,Cell,1,TVC,5,
0.522604,,Cell,1,TVC,6,
0.507416,,Cell,1,TVC,7,
