
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
8575.28,um^3,Cell,1,ATM,1,
1468.23,um^3,Cell,1,TVC,2,
8283.52,um^3,Cell,1,ATM,3,
2156.08,um^3,Cell,1,TVC,4,
840.149,um^3,Cell,1,TVC,5,
1339.44,um^3,Cell,1,TVC,6,
