
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.148485,,Cell,1,ATM,1,
0.368949,,Cell,1,TVC,2,
0.0931403,,Cell,1,ATM,3,
0.538521,,Cell,1,TVC,4,
0.317259,,Cell,1,TVC,5,
0.562893,,Cell,1,TVC,6,
