
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39858.6,73863.3,-211.293,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
39905.5,73906.1,-178.028,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
