
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.1055,25.3642,83.2656,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.1133,27.1484,34.3828,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
