
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.34935,0.460254,0.816162,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.0583068,0.00752868,0.99827,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
