
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.3164,17.9277,39.9238,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
13.0684,20.8857,31.3047,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
