
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38165.2,46264,115.389,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38137.8,46329.8,92.4684,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
