
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
18.6355,um,Surface,1,TVCgroup,0,
50.6733,um,Surface,1,ATMgroup,4,
