
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
106482,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000006,
106537,um,Nucleus,Nucleus Distance from Origin,1,TVC,7,100000007,
106535,um,Nucleus,Nucleus Distance from Origin,1,TVC,8,100000008,
106540,um,Nucleus,Nucleus Distance from Origin,1,TVC,9,100000009,
106548,um,Nucleus,Nucleus Distance from Origin,1,TVC,10,100000010,
106550,um,Nucleus,Nucleus Distance from Origin,1,TVC,11,100000011,
