
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.69856,um,Nucleus,1,ATM,0,100000006,
2.73053,um,Nucleus,1,TVC,7,100000007,
4.61045,um,Nucleus,1,TVC,8,100000008,
3.12308,um,Nucleus,1,TVC,9,100000009,
3.8173,um,Nucleus,1,TVC,10,100000010,
4.30267,um,Nucleus,1,TVC,11,100000011,
