
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.455081,,Cell,1,ATM,0,
0.443425,,Cell,1,TVC,7,
0.546632,,Cell,1,TVC,8,
0.532799,,Cell,1,TVC,9,
0.483642,,Cell,1,TVC,10,
0.552692,,Cell,1,TVC,11,
