
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1714.59,um^2,Cell,1,TVC,0,
1559.93,um^2,Cell,1,TVC,1,
1668.63,um^2,Cell,1,TVC,2,
1994.13,um^2,Cell,1,TVC,3,
4972.67,um^2,Cell,1,ATM,5,
7954.7,um^2,Cell,1,ATM,6,
