
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.5608,20.6933,51.451,um,Cell,Cell BoundingBoxOO Length,1,ATM,5,
19.3061,22.2085,53.6227,um,Cell,Cell BoundingBoxOO Length,1,ATM,6,
11.8054,20.4432,19.9525,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
13.6413,19.9864,19.9612,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
13.55,19.701,19.7409,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
13.6617,21.4458,28.2978,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
