
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.397996,,Nucleus,1,TVC,0,100000000,
0.291016,,Nucleus,1,TVC,1,100000001,
0.437346,,Nucleus,1,TVC,2,100000002,
0.273623,,Nucleus,1,TVC,3,100000003,
0.352157,,Nucleus,1,ATM,4,100000004,
0.617298,,Nucleus,1,ATM,5,100000005,
