
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.5315,um,Surface,1,TVCgroup,0,
10.4846,um,Surface,1,ATMgroup,2,
