
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1926.15,um^3,Cell,1,TVC,4,
964.069,um^3,Cell,1,TVC,5,
1434.98,um^3,Cell,1,TVC,6,
2100.58,um^3,Cell,1,TVC,8,
8979.54,um^3,Cell,1,ATM,10,
6608.68,um^3,Cell,1,ATM,11,
