
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
44196.8,66520.5,33.2939,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
44239.6,66505.6,38.5642,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,11,100000011,
44263,66437.8,23.4696,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
44264.2,66443.5,21.6014,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
44257.5,66449.7,23.9138,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000006,
44256.6,66453.9,28.0527,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000008,
