
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.0254,25.6641,58.4063,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
18.3242,22.9414,43.0586,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
