
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.296363,,Nucleus,1,TVC,4,100000004,
0.422878,,Nucleus,1,TVC,5,100000005,
0.4638,,Nucleus,1,TVC,6,100000006,
0.344266,,Nucleus,1,TVC,7,100000007,
0.518574,,Nucleus,1,ATM,10,100000010,
0.339709,,Nucleus,1,ATM,11,100000011,
