
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.77937,um,Nucleus,1,ATM,0,100000000,
4.82023,um,Nucleus,1,ATM,1,100000001,
4.33056,um,Nucleus,1,TVC,2,100000002,
4.22401,um,Nucleus,1,TVC,3,100000003,
