
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
55.2488,um,Surface,1,ATMgroup,0,
55.269,um,Surface,1,TVCgroup,2,
