
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46629.8,52499.3,-45.3739,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
46647.8,52450,-7.29477,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
