
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.837091,0.546063,-0.0330796,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.428642,-0.900487,0.0734161,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
