
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.394799,,Nucleus,1,TVC,0,100000000,
0.296079,,Nucleus,1,TVC,1,100000001,
0.325288,,Nucleus,1,ATM,2,100000002,
0.272889,,Nucleus,1,ATM,3,100000003,
