
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.0782046,-0.298552,-0.951184,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,4,100000004,
-0.635969,-0.54781,0.543551,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,5,100000005,
0.505381,-0.830086,0.235685,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,0,100000000,
0.54953,-0.835347,-0.014547,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,1,100000001,
0.2677,-0.939936,0.211793,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,2,100000002,
0.886687,-0.373938,-0.271952,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,3,100000003,
