
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36499.2,42600.9,50.7956,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
36444.9,42574.3,62.4616,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
