
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36498,42602.3,51.568,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
36444.7,42573.8,63.2163,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
