
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.1041,23.8274,36.0152,um,Cell,Cell BoundingBoxOO Length,1,ATM,7,
17.9739,24.1368,54.1968,um,Cell,Cell BoundingBoxOO Length,1,ATM,9,
19.4163,19.4597,23.7129,um,Cell,Cell BoundingBoxOO Length,1,ATM,10,
18.1447,17.2971,25.1999,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
17.0292,15.3676,24.5694,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
14.7853,22.877,34.7722,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
