
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1685.72,um^2,Cell,1,TVC,6,
3341.59,um^2,Cell,1,ATM,7,
2302.98,um^2,Cell,1,TVC,8,
4398.65,um^2,Cell,1,ATM,9,
2159.52,um^2,Cell,1,ATM,10,
1977.58,um^2,Cell,1,ATM,11,
