
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.451518,,Nucleus,1,TVC,6,100000006,
0.42685,,Nucleus,1,ATM,7,100000007,
0.564942,,Nucleus,1,TVC,8,100000008,
0.609898,,Nucleus,1,ATM,9,100000009,
0.364092,,Nucleus,1,ATM,10,100000010,
0.348168,,Nucleus,1,ATM,11,100000011,
