
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-1.44141,-1.74219,-0.78968,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,7,100000007,
-4.95508,0.664063,-0.543945,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,9,100000009,
-1.45898,-0.851563,0.610313,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,10,100000010,
2.96289,-1.22656,0.557831,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,11,100000011,
0.980469,-1.90625,-3.67293,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
1.26953,1.49219,-3.55437,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,8,100000008,
