
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0748425,,Cell,1,ATM,3,
0.0732974,,Cell,1,ATM,4,
0.100617,,Cell,1,TVC,5,
0.0941813,,Cell,1,TVC,8,
0.12026,,Cell,1,TVC,9,
0.116289,,Cell,1,TVC,10,
